user_id,region,operator,registration_date
2747,Bohicon,Moov,2025-04-06
2748,Cotonou,MTN,2025-09-02
2749,Porto-Novo,Celtiis,2026-01-15
2750,Cotonou,Moov,2025-09-18
2751,Porto-Novo,MTN,2025-07-15
2752,Bohicon,Celtiis,2025-06-07
2753,Bohicon,MTN,2025-08-16
2754,Abomey,Moov,2025-12-08
2755,Parakou,Moov,2025-08-27
2756,Abomey,Moov,2025-10-21
2757,Parakou,Moov,2025-11-13
2758,Parakou,Moov,2025-07-17
2759,Parakou,Celtiis,2025-12-26
2760,Cotonou,Moov,2026-01-26
2761,Bohicon,Celtiis,2025-02-26
2762,Abomey,Celtiis,2025-05-16
2763,Porto-Novo,Moov,2026-01-05
2764,Abomey,Celtiis,2025-03-01
2765,Porto-Novo,Celtiis,2025-04-01
2766,Bohicon,Moov,2026-01-09
2767,Bohicon,Moov,2025-10-15
2768,Cotonou,MTN,2025-05-20
2769,Abomey,Moov,2025-05-23
2770,Parakou,MTN,2025-09-11
2771,Parakou,Celtiis,2025-08-15
2772,Abomey,Moov,2025-03-10
2773,Abomey,Moov,2025-05-22
2774,Cotonou,MTN,2025-10-05
2775,Cotonou,MTN,2025-08-05
2776,Parakou,Celtiis,2025-04-16
2777,Parakou,MTN,2025-12-02
2778,Parakou,Celtiis,2026-02-09
2779,Bohicon,Celtiis,2025-03-04
2780,Abomey,MTN,2025-06-11
2781,Bohicon,MTN,2025-05-30
2782,Cotonou,Moov,2025-03-03
2783,Abomey,MTN,2025-06-18
2784,Bohicon,Celtiis,2025-06-08
2785,Porto-Novo,Moov,2026-01-03
2786,Parakou,MTN,2025-07-11
2787,Parakou,Celtiis,2025-08-23
2788,Parakou,MTN,2025-05-01
2789,Cotonou,Celtiis,2025-03-19
2790,Bohicon,MTN,2025-06-01
2791,Abomey,Moov,2025-06-03
2792,Parakou,MTN,2025-10-10
2793,Porto-Novo,Moov,2025-10-06
2794,Porto-Novo,MTN,2025-05-31
2795,Cotonou,MTN,2025-05-11
2796,Abomey,Celtiis,2025-04-08
2797,Parakou,MTN,2025-05-31
2798,Porto-Novo,Moov,2025-12-04
2799,Abomey,Moov,2025-09-18
2800,Cotonou,Celtiis,2026-01-29
2801,Abomey,MTN,2025-03-19
2802,Porto-Novo,Moov,2025-04-11
2803,Abomey,MTN,2025-04-19
2804,Cotonou,Moov,2025-05-04
2805,Bohicon,MTN,2026-01-30
2806,Parakou,Celtiis,2025-03-02
2807,Abomey,Moov,2025-05-28
2808,Abomey,Celtiis,2025-04-25
2809,Cotonou,Celtiis,2025-10-02
2810,Abomey,Moov,2025-11-20
2811,Cotonou,Moov,2025-05-21
2812,Porto-Novo,Celtiis,2026-01-26
2813,Parakou,Moov,2025-07-13
2814,Parakou,Moov,2025-09-28
2815,Porto-Novo,Celtiis,2025-08-21
2816,Porto-Novo,Celtiis,2026-01-31
2817,Cotonou,Celtiis,2025-10-11
2818,Bohicon,Moov,2025-09-24
2819,Bohicon,Celtiis,2025-07-02
2820,Abomey,MTN,2025-08-25
2821,Porto-Novo,Celtiis,2025-06-21
2822,Porto-Novo,Celtiis,2025-11-20
2823,Cotonou,Celtiis,2025-03-30
2824,Cotonou,Moov,2025-10-24
2825,Cotonou,Moov,2025-12-31
2826,Bohicon,Moov,2025-05-28
2827,Abomey,Celtiis,2025-08-16
2828,Abomey,Moov,2025-05-10
2829,Bohicon,Moov,2025-09-29
2830,Bohicon,Moov,2025-12-06
2831,Porto-Novo,Moov,2025-09-14
2832,Bohicon,MTN,2025-09-01
2833,Porto-Novo,Celtiis,2025-12-23
2834,Cotonou,MTN,2026-01-10
2835,Abomey,Moov,2025-04-14
2836,Abomey,Celtiis,2025-05-03
2837,Parakou,MTN,2025-04-07
2838,Cotonou,MTN,2025-07-27
2839,Abomey,Celtiis,2025-12-06
2840,Porto-Novo,MTN,2025-08-11
2841,Porto-Novo,Celtiis,2025-05-20
2842,Bohicon,Celtiis,2026-02-25
2843,Bohicon,Celtiis,2026-01-15
2844,Abomey,Celtiis,2025-06-01
2845,Abomey,MTN,2025-04-16
2846,Parakou,Moov,2025-03-25
2847,Bohicon,Moov,2025-04-02
2848,Parakou,Moov,2025-06-12
2849,Abomey,MTN,2025-10-08
2850,Parakou,Celtiis,2025-09-24
2851,Cotonou,Moov,2025-05-27
2852,Parakou,MTN,2025-03-12
2853,Abomey,MTN,2025-03-11
2854,Abomey,MTN,2026-01-07
2855,Bohicon,Celtiis,2025-09-06
2856,Porto-Novo,MTN,2025-03-31
2857,Abomey,Celtiis,2025-12-06
2858,Cotonou,Moov,2025-11-15
2859,Abomey,Moov,2025-10-07
2860,Cotonou,Celtiis,2025-11-09
2861,Cotonou,Moov,2026-01-27
2862,Parakou,MTN,2025-11-09
2863,Parakou,MTN,2025-07-15
2864,Abomey,Celtiis,2025-04-13
2865,Bohicon,Celtiis,2025-08-30
2866,Bohicon,MTN,2025-06-20
2867,Parakou,Celtiis,2025-10-05
2868,Porto-Novo,Moov,2025-08-09
2869,Parakou,Celtiis,2025-08-03
2870,Abomey,MTN,2025-04-02
2871,Abomey,MTN,2025-10-18
2872,Abomey,MTN,2025-04-01
2873,Bohicon,Celtiis,2025-04-05
2874,Cotonou,MTN,2025-06-27
2875,Cotonou,MTN,2025-04-08
2876,Porto-Novo,Celtiis,2025-05-29
2877,Cotonou,Celtiis,2025-03-13
2878,Abomey,Celtiis,2025-11-10
2879,Abomey,Moov,2026-01-17
2880,Parakou,Moov,2026-01-16
2881,Parakou,Celtiis,2025-12-19
2882,Bohicon,MTN,2025-12-16
2883,Bohicon,MTN,2025-11-04
2884,Cotonou,MTN,2026-01-31
2885,Abomey,MTN,2025-06-02
2886,Porto-Novo,Celtiis,2025-04-08
2887,Bohicon,MTN,2025-04-10
2888,Porto-Novo,Moov,2026-01-31
2889,Cotonou,Celtiis,2025-05-27
2890,Abomey,MTN,2025-12-28
2891,Bohicon,Moov,2025-07-01
2892,Bohicon,Celtiis,2025-05-23
2893,Cotonou,Celtiis,2025-12-29
2894,Cotonou,Celtiis,2025-10-15
2895,Abomey,MTN,2026-01-27
2896,Parakou,MTN,2025-12-31
2897,Cotonou,MTN,2025-06-10
2898,Bohicon,Moov,2025-10-11
2899,Bohicon,MTN,2025-08-04
2900,Cotonou,MTN,2025-07-18
2901,Bohicon,MTN,2025-11-27
2902,Porto-Novo,Celtiis,2025-12-04
2903,Parakou,Moov,2025-07-15
2904,Parakou,MTN,2025-12-23
2905,Abomey,Moov,2025-09-12
2906,Abomey,Moov,2025-03-04
2907,Parakou,MTN,2026-02-11
2908,Bohicon,Celtiis,2025-04-21
2909,Porto-Novo,Celtiis,2025-05-27
2910,Cotonou,Celtiis,2025-04-07
2911,Bohicon,Celtiis,2025-07-17
2912,Bohicon,MTN,2025-08-01
2913,Abomey,Moov,2025-12-10
2914,Parakou,Moov,2025-05-29
2915,Parakou,Moov,2026-01-14
2916,Abomey,MTN,2025-07-02
2917,Porto-Novo,Moov,2025-12-13
2918,Cotonou,Moov,2025-05-18
2919,Parakou,Moov,2026-01-28
2920,Porto-Novo,Celtiis,2025-02-25
2921,Parakou,MTN,2026-01-09
2922,Bohicon,Celtiis,2025-05-26
2923,Cotonou,MTN,2026-02-08
2924,Cotonou,Celtiis,2025-06-14
2925,Parakou,Moov,2025-07-20
2926,Cotonou,Celtiis,2025-04-15
2927,Abomey,Moov,2025-04-09
2928,Cotonou,Celtiis,2025-09-19
2929,Cotonou,Celtiis,2025-11-04
2930,Bohicon,MTN,2026-01-03
2931,Porto-Novo,MTN,2025-12-25
2932,Parakou,MTN,2025-04-22
2933,Cotonou,Celtiis,2025-06-28
2934,Porto-Novo,Moov,2025-07-09
2935,Bohicon,MTN,2025-06-03
2936,Abomey,MTN,2026-02-14
2937,Porto-Novo,Moov,2026-01-24
2938,Porto-Novo,Moov,2025-04-02
2939,Bohicon,MTN,2025-06-16
2940,Porto-Novo,Celtiis,2025-07-24
2941,Bohicon,Moov,2026-01-07
2942,Bohicon,Celtiis,2025-10-03
2943,Cotonou,Moov,2025-06-02
2944,Porto-Novo,Moov,2026-02-20
2945,Cotonou,Celtiis,2025-07-27
2946,Porto-Novo,Moov,2025-05-13
2947,Abomey,Celtiis,2025-10-31
2948,Parakou,Moov,2025-07-15
2949,Cotonou,MTN,2025-03-15
2950,Parakou,Celtiis,2025-07-08
2951,Bohicon,Celtiis,2025-06-27
2952,Porto-Novo,MTN,2025-07-01
2953,Bohicon,Celtiis,2025-08-29
2954,Parakou,Moov,2025-10-31
2955,Abomey,MTN,2025-11-29
2956,Parakou,MTN,2025-06-29
2957,Parakou,MTN,2025-05-06
2958,Porto-Novo,MTN,2025-10-16
2959,Abomey,Moov,2025-03-02
2960,Parakou,Celtiis,2026-01-05
2961,Parakou,Celtiis,2025-12-06
2962,Cotonou,Celtiis,2025-12-02
2963,Cotonou,Moov,2025-09-14
2964,Parakou,Moov,2025-12-03
2965,Abomey,MTN,2025-08-01
2966,Parakou,Celtiis,2025-07-08
2967,Abomey,Moov,2025-06-15
2968,Cotonou,Celtiis,2025-10-11
2969,Porto-Novo,Celtiis,2025-06-05
2970,Porto-Novo,MTN,2025-12-26
2971,Parakou,Moov,2025-05-16
2972,Parakou,MTN,2025-05-29
2973,Bohicon,Moov,2025-06-16
2974,Bohicon,Celtiis,2025-03-19
2975,Bohicon,Moov,2025-07-26
2976,Cotonou,Celtiis,2026-02-22
2977,Bohicon,MTN,2025-09-27
2978,Parakou,Celtiis,2025-05-02
2979,Parakou,Celtiis,2025-06-25
2980,Parakou,MTN,2025-05-31
2981,Parakou,Celtiis,2025-03-08
2982,Cotonou,Celtiis,2025-06-14
2983,Bohicon,MTN,2025-08-25
2984,Cotonou,Celtiis,2025-12-27
2985,Cotonou,Celtiis,2025-03-22
2986,Porto-Novo,MTN,2026-01-19
2987,Parakou,MTN,2025-12-06
2988,Porto-Novo,Celtiis,2025-06-21
2989,Abomey,Celtiis,2025-05-22
2990,Porto-Novo,Celtiis,2025-03-09
2991,Cotonou,Moov,2025-07-25
2992,Porto-Novo,Moov,2025-04-11
2993,Bohicon,Moov,2025-08-06
2994,Bohicon,Moov,2026-01-07
2995,Cotonou,Moov,2025-06-05
2996,Parakou,Moov,2025-03-23
2997,Bohicon,MTN,2025-06-19
2998,Parakou,MTN,2025-04-26
2999,Cotonou,Moov,2025-07-30
3000,Abomey,Celtiis,2025-07-16
3001,Cotonou,Moov,2025-03-01
3002,Bohicon,Moov,2025-02-26
3003,Porto-Novo,Moov,2026-01-25
3004,Parakou,MTN,2026-02-13
3005,Cotonou,Moov,2025-12-08
3006,Parakou,Moov,2025-04-28
3007,Abomey,Celtiis,2026-01-12
3008,Porto-Novo,Celtiis,2025-09-08
3009,Parakou,MTN,2025-11-12
3010,Parakou,MTN,2025-03-22
3011,Abomey,Moov,2026-02-17
3012,Porto-Novo,Moov,2025-03-21
3013,Bohicon,MTN,2025-07-22
3014,Bohicon,Moov,2025-03-18
3015,Bohicon,Moov,2025-11-22
3016,Bohicon,MTN,2026-01-10
3017,Cotonou,MTN,2025-09-05
3018,Cotonou,Celtiis,2025-08-31
3019,Bohicon,Moov,2025-03-14
3020,Abomey,MTN,2025-09-27
3021,Parakou,Celtiis,2025-10-27
3022,Parakou,Celtiis,2025-11-09
3023,Parakou,Moov,2025-08-18
3024,Cotonou,MTN,2025-05-17
3025,Porto-Novo,Moov,2025-06-03
3026,Bohicon,Celtiis,2025-06-08
3027,Porto-Novo,MTN,2025-04-02
3028,Parakou,MTN,2025-04-07
3029,Bohicon,Celtiis,2026-01-14
3030,Cotonou,Celtiis,2025-10-08
3031,Cotonou,Celtiis,2025-03-31
3032,Porto-Novo,Celtiis,2025-09-01
3033,Abomey,Moov,2025-05-24
3034,Abomey,Celtiis,2026-02-20
3035,Bohicon,MTN,2025-09-28
3036,Cotonou,Celtiis,2025-10-02
3037,Bohicon,Celtiis,2026-02-07
3038,Porto-Novo,Celtiis,2025-11-02
3039,Porto-Novo,Moov,2026-01-12
3040,Abomey,Celtiis,2025-04-15
3041,Porto-Novo,Moov,2025-03-31
3042,Cotonou,Moov,2025-08-18
3043,Cotonou,MTN,2025-07-26
3044,Cotonou,Celtiis,2026-01-30
3045,Porto-Novo,Celtiis,2025-10-14
3046,Abomey,Moov,2025-05-03
3047,Porto-Novo,Moov,2025-08-09
3048,Porto-Novo,Celtiis,2026-01-30
3049,Bohicon,MTN,2025-05-03
3050,Porto-Novo,Moov,2025-03-03
3051,Cotonou,Celtiis,2026-01-13
3052,Abomey,Moov,2025-08-21
3053,Abomey,Celtiis,2025-07-17
3054,Parakou,MTN,2026-01-27
3055,Cotonou,Celtiis,2025-04-23
3056,Bohicon,MTN,2025-08-13
3057,Cotonou,MTN,2025-04-30
3058,Porto-Novo,Moov,2025-05-23
3059,Cotonou,MTN,2025-09-11
3060,Parakou,Celtiis,2026-01-25
3061,Cotonou,MTN,2026-02-02
3062,Parakou,Celtiis,2025-07-22
3063,Porto-Novo,MTN,2025-07-21
3064,Cotonou,MTN,2025-12-02
3065,Abomey,Celtiis,2025-07-13
3066,Porto-Novo,Celtiis,2025-11-17
3067,Abomey,Moov,2025-04-13
3068,Cotonou,MTN,2025-12-19
3069,Cotonou,Moov,2026-01-14
3070,Bohicon,Moov,2025-04-16
3071,Cotonou,Moov,2026-01-21
3072,Cotonou,Moov,2025-09-04
3073,Abomey,Celtiis,2025-08-23
3074,Parakou,Moov,2025-03-25
3075,Porto-Novo,Celtiis,2025-08-04
3076,Bohicon,MTN,2026-02-24
3077,Abomey,Moov,2025-06-28
3078,Porto-Novo,MTN,2025-04-30
3079,Cotonou,Moov,2025-03-15
3080,Porto-Novo,Celtiis,2025-05-21
3081,Porto-Novo,Moov,2025-08-11
3082,Abomey,Celtiis,2025-06-09
3083,Parakou,Celtiis,2026-01-22
3084,Cotonou,Celtiis,2025-09-28
3085,Porto-Novo,Moov,2025-03-30
3086,Abomey,MTN,2025-11-18
3087,Parakou,MTN,2025-11-22
3088,Porto-Novo,MTN,2025-03-17
3089,Porto-Novo,Celtiis,2025-03-28
3090,Cotonou,Moov,2025-08-21
3091,Parakou,MTN,2025-11-14
3092,Porto-Novo,MTN,2025-11-18
3093,Porto-Novo,Celtiis,2025-04-05
3094,Cotonou,MTN,2025-11-05
3095,Bohicon,Moov,2026-01-22
3096,Porto-Novo,Moov,2025-03-25
3097,Cotonou,MTN,2026-01-06
3098,Bohicon,Moov,2025-10-05
3099,Porto-Novo,Moov,2025-03-16
3100,Porto-Novo,Celtiis,2025-08-25
3101,Abomey,Celtiis,2025-05-19
3102,Cotonou,MTN,2026-02-14
3103,Abomey,MTN,2025-06-17
3104,Abomey,MTN,2025-03-04
3105,Bohicon,MTN,2025-09-26
3106,Porto-Novo,MTN,2025-03-25
3107,Bohicon,MTN,2026-01-28
3108,Abomey,MTN,2026-02-08
3109,Porto-Novo,Celtiis,2025-05-27
3110,Cotonou,Celtiis,2025-12-08
3111,Bohicon,MTN,2025-04-03
3112,Porto-Novo,Celtiis,2025-09-16
3113,Bohicon,Moov,2025-03-16
3114,Abomey,Celtiis,2025-03-04
3115,Parakou,Celtiis,2025-07-12
3116,Porto-Novo,Celtiis,2025-04-26
3117,Parakou,Moov,2025-09-30
3118,Abomey,Moov,2025-03-21
3119,Bohicon,Celtiis,2025-03-30
3120,Porto-Novo,Moov,2025-09-08
3121,Parakou,MTN,2025-05-01
3122,Parakou,Celtiis,2025-07-25
3123,Parakou,Moov,2025-08-11
3124,Abomey,Moov,2025-07-05
3125,Parakou,Moov,2025-11-11
3126,Cotonou,MTN,2026-02-11
3127,Abomey,MTN,2025-11-03
3128,Parakou,MTN,2025-11-16
3129,Bohicon,MTN,2025-11-25
3130,Parakou,MTN,2026-02-18
3131,Porto-Novo,MTN,2025-12-27
3132,Porto-Novo,Moov,2025-05-09
3133,Bohicon,Moov,2025-09-22
3134,Cotonou,Moov,2025-03-25
3135,Bohicon,Celtiis,2026-02-02
3136,Bohicon,MTN,2025-10-24
3137,Parakou,Moov,2025-08-25
3138,Porto-Novo,Celtiis,2025-10-05
3139,Abomey,MTN,2025-10-31
3140,Abomey,Celtiis,2025-10-10
3141,Porto-Novo,Moov,2025-10-19
3142,Parakou,Celtiis,2025-11-04
3143,Parakou,Celtiis,2025-12-19
3144,Parakou,Moov,2025-04-22
3145,Abomey,Celtiis,2025-05-07
3146,Cotonou,Celtiis,2025-07-30
3147,Abomey,MTN,2025-10-23
3148,Porto-Novo,Celtiis,2025-09-13
3149,Parakou,MTN,2025-06-08
3150,Cotonou,MTN,2025-06-11
3151,Abomey,MTN,2025-12-31
3152,Bohicon,Moov,2025-06-02
3153,Bohicon,Celtiis,2025-04-03
3154,Abomey,MTN,2025-10-23
3155,Parakou,Moov,2025-07-07
3156,Parakou,Moov,2025-05-16
3157,Abomey,Celtiis,2025-07-31
3158,Bohicon,Moov,2025-06-29
3159,Abomey,Moov,2025-06-24
3160,Abomey,Moov,2025-04-20
3161,Parakou,MTN,2026-01-01
3162,Cotonou,Celtiis,2025-09-28
3163,Parakou,Celtiis,2025-11-05
3164,Bohicon,MTN,2025-12-18
3165,Bohicon,MTN,2025-10-26
3166,Porto-Novo,Moov,2025-08-18
3167,Porto-Novo,Celtiis,2025-09-24
3168,Parakou,Moov,2025-04-22
3169,Porto-Novo,MTN,2025-03-18
3170,Porto-Novo,Moov,2025-05-01
3171,Bohicon,Moov,2025-08-18
3172,Porto-Novo,Moov,2025-11-17
3173,Abomey,MTN,2025-10-25
3174,Abomey,MTN,2025-07-15
3175,Cotonou,Celtiis,2025-07-31
3176,Abomey,Moov,2025-04-28
3177,Porto-Novo,MTN,2025-09-11
3178,Cotonou,MTN,2025-09-28
3179,Abomey,Moov,2025-11-09
3180,Bohicon,Celtiis,2025-10-05
3181,Cotonou,Celtiis,2025-05-09
3182,Abomey,MTN,2025-11-18
3183,Abomey,Celtiis,2025-10-25
3184,Parakou,MTN,2026-02-17
3185,Bohicon,MTN,2025-03-14
3186,Cotonou,MTN,2025-12-20
3187,Porto-Novo,Moov,2025-05-27
3188,Parakou,Moov,2026-02-24
3189,Parakou,Moov,2025-07-16
3190,Abomey,Moov,2025-07-21
3191,Bohicon,MTN,2025-05-12
3192,Cotonou,Celtiis,2025-06-15
3193,Abomey,Moov,2026-01-18
3194,Bohicon,MTN,2025-08-10
3195,Parakou,MTN,2026-01-31
3196,Parakou,Celtiis,2026-02-03
3197,Parakou,Moov,2025-11-23
3198,Cotonou,Celtiis,2026-01-30
3199,Porto-Novo,Celtiis,2025-07-24
3200,Cotonou,MTN,2025-05-16
3201,Bohicon,MTN,2025-12-10
3202,Abomey,Celtiis,2025-03-09
3203,Porto-Novo,MTN,2026-01-20
3204,Cotonou,Celtiis,2025-09-03
3205,Parakou,Moov,2025-09-08
3206,Porto-Novo,Moov,2025-05-24
3207,Porto-Novo,Celtiis,2025-04-02
3208,Bohicon,MTN,2025-12-13
3209,Abomey,Moov,2025-05-03
3210,Cotonou,MTN,2025-03-18
3211,Parakou,MTN,2025-05-11
3212,Cotonou,MTN,2025-11-12
3213,Bohicon,MTN,2025-08-16
3214,Cotonou,Moov,2025-08-23
3215,Parakou,Moov,2025-09-14
3216,Cotonou,Celtiis,2026-01-04
3217,Abomey,MTN,2025-10-05
3218,Bohicon,Celtiis,2026-02-15
3219,Porto-Novo,Moov,2025-08-22
3220,Bohicon,Celtiis,2025-04-17
3221,Cotonou,Moov,2026-02-22
3222,Abomey,Celtiis,2025-11-27
3223,Bohicon,Celtiis,2025-05-02
3224,Cotonou,Moov,2026-01-08
3225,Bohicon,Celtiis,2025-05-10
3226,Bohicon,Celtiis,2026-01-06
3227,Porto-Novo,Moov,2025-08-16
3228,Bohicon,MTN,2025-10-14
3229,Cotonou,MTN,2025-05-11
3230,Abomey,Moov,2025-10-25
3231,Bohicon,Celtiis,2025-10-04
3232,Bohicon,Celtiis,2025-05-16
3233,Cotonou,MTN,2026-02-25
3234,Abomey,Celtiis,2025-09-08
3235,Bohicon,Celtiis,2025-08-19
3236,Cotonou,MTN,2025-05-04
3237,Parakou,MTN,2025-11-01
3238,Porto-Novo,MTN,2025-06-26
3239,Abomey,MTN,2025-11-02
3240,Cotonou,Celtiis,2025-10-23
3241,Cotonou,MTN,2025-08-20
3242,Porto-Novo,Celtiis,2025-05-06
3243,Porto-Novo,Moov,2026-02-24
3244,Abomey,Moov,2025-10-29
3245,Parakou,Moov,2025-09-18
3246,Parakou,Celtiis,2026-02-21
3247,Porto-Novo,Celtiis,2025-08-01
3248,Abomey,Moov,2025-09-15
3249,Porto-Novo,Celtiis,2026-01-02
3250,Abomey,MTN,2025-10-18
3251,Bohicon,MTN,2025-07-09
3252,Parakou,Celtiis,2025-03-01
3253,Bohicon,Moov,2025-11-12
3254,Bohicon,MTN,2025-03-19
3255,Abomey,Moov,2025-04-03
3256,Abomey,Moov,2026-01-10
3257,Abomey,Moov,2025-07-01
3258,Porto-Novo,Celtiis,2025-12-29
3259,Parakou,MTN,2025-09-23
3260,Abomey,Moov,2025-05-09
3261,Bohicon,MTN,2026-01-29
3262,Parakou,MTN,2025-08-28
3263,Cotonou,Moov,2025-08-12
3264,Parakou,MTN,2025-08-10
3265,Parakou,Moov,2025-04-19
3266,Cotonou,Moov,2025-06-04
3267,Porto-Novo,MTN,2026-01-22
3268,Abomey,MTN,2025-08-21
3269,Bohicon,MTN,2025-06-02
3270,Porto-Novo,MTN,2025-03-09
3271,Cotonou,Celtiis,2025-08-25
3272,Parakou,Moov,2025-03-03
3273,Cotonou,MTN,2026-02-09
3274,Cotonou,Moov,2025-11-21
3275,Cotonou,Moov,2025-03-11
3276,Parakou,MTN,2026-01-31
3277,Porto-Novo,MTN,2025-09-21
3278,Bohicon,MTN,2025-08-05
3279,Bohicon,MTN,2026-02-20
3280,Porto-Novo,MTN,2025-05-24
3281,Abomey,MTN,2025-07-21
3282,Bohicon,Celtiis,2025-10-26
3283,Bohicon,MTN,2025-08-21
3284,Cotonou,MTN,2026-01-09
3285,Abomey,Celtiis,2025-05-17
3286,Bohicon,MTN,2026-02-01
3287,Abomey,Moov,2025-10-02
3288,Cotonou,MTN,2025-06-11
3289,Porto-Novo,Celtiis,2025-09-24
3290,Cotonou,Celtiis,2025-05-18
3291,Porto-Novo,MTN,2025-05-31
3292,Porto-Novo,MTN,2025-10-24
3293,Bohicon,Celtiis,2025-11-17
3294,Cotonou,Celtiis,2026-01-16
3295,Parakou,MTN,2025-03-22
3296,Abomey,Celtiis,2025-04-11
3297,Cotonou,Celtiis,2025-12-24
3298,Abomey,Moov,2025-06-12
3299,Parakou,MTN,2025-07-30
3300,Parakou,Moov,2026-01-08
3301,Abomey,Celtiis,2025-05-04
3302,Cotonou,Moov,2025-11-17
3303,Bohicon,MTN,2025-08-03
3304,Bohicon,MTN,2025-05-18
3305,Cotonou,Moov,2025-07-11
3306,Bohicon,MTN,2025-03-06
3307,Cotonou,Moov,2025-10-04
3308,Cotonou,Moov,2025-11-23
3309,Abomey,Moov,2025-08-24
3310,Abomey,Moov,2025-06-03
3311,Bohicon,MTN,2026-02-20
3312,Porto-Novo,Celtiis,2025-09-21
3313,Parakou,Moov,2025-12-28
3314,Bohicon,MTN,2025-12-04
3315,Porto-Novo,Moov,2026-02-06
3316,Cotonou,Celtiis,2025-09-27
3317,Cotonou,Celtiis,2025-11-29
3318,Cotonou,Moov,2025-04-06
3319,Cotonou,Celtiis,2025-12-23
3320,Abomey,Moov,2025-09-21
3321,Cotonou,Moov,2025-10-26
3322,Porto-Novo,Moov,2025-09-16
3323,Cotonou,Moov,2025-05-14
3324,Abomey,Moov,2025-05-16
3325,Parakou,Moov,2025-08-17
3326,Porto-Novo,Celtiis,2025-09-06
3327,Parakou,Celtiis,2025-03-06
3328,Bohicon,Moov,2026-02-06
3329,Cotonou,Moov,2025-06-18
3330,Porto-Novo,Moov,2025-07-20
3331,Bohicon,Celtiis,2025-12-09
3332,Bohicon,MTN,2026-01-06
3333,Porto-Novo,Celtiis,2025-03-30
3334,Parakou,Moov,2025-03-20
3335,Parakou,Moov,2026-02-04
3336,Abomey,MTN,2025-03-30
3337,Abomey,MTN,2026-02-13
3338,Bohicon,Moov,2025-10-12
3339,Parakou,MTN,2025-07-12
3340,Bohicon,Moov,2025-10-27
3341,Parakou,MTN,2025-10-14
3342,Abomey,MTN,2025-10-19
3343,Bohicon,Moov,2025-08-31
3344,Bohicon,MTN,2025-02-25
3345,Abomey,Celtiis,2025-08-15
3346,Parakou,Moov,2025-12-07
3347,Porto-Novo,MTN,2025-03-30
3348,Cotonou,MTN,2025-05-29
3349,Porto-Novo,MTN,2025-04-07
3350,Parakou,Moov,2026-01-25
3351,Cotonou,Moov,2025-08-16
3352,Bohicon,Celtiis,2026-02-17
3353,Abomey,MTN,2026-01-31
3354,Porto-Novo,MTN,2025-05-25
3355,Abomey,Celtiis,2025-09-22
3356,Porto-Novo,Moov,2025-06-29
3357,Bohicon,MTN,2025-11-15
3358,Cotonou,Celtiis,2025-07-17
3359,Porto-Novo,MTN,2025-10-19
3360,Porto-Novo,MTN,2025-04-24
3361,Porto-Novo,MTN,2025-12-27
3362,Porto-Novo,Celtiis,2025-03-20
3363,Bohicon,Celtiis,2025-08-11
3364,Cotonou,Celtiis,2025-04-13
3365,Bohicon,Celtiis,2025-12-06
3366,Porto-Novo,Moov,2025-08-12
3367,Parakou,Moov,2025-12-12
3368,Cotonou,MTN,2025-11-08
3369,Bohicon,Moov,2025-04-16
3370,Cotonou,MTN,2025-07-28
3371,Porto-Novo,Celtiis,2025-07-28
3372,Parakou,Moov,2025-07-18
3373,Cotonou,MTN,2025-11-08
3374,Porto-Novo,MTN,2025-11-08
3375,Parakou,Moov,2025-10-19
3376,Cotonou,Moov,2025-05-10
3377,Cotonou,Moov,2025-04-30
3378,Porto-Novo,Moov,2025-08-20
3379,Bohicon,Moov,2025-11-28
3380,Abomey,MTN,2025-06-25
3381,Bohicon,Celtiis,2025-08-12
3382,Abomey,Celtiis,2025-02-26
3383,Parakou,Moov,2025-10-18
3384,Cotonou,MTN,2025-03-22
3385,Porto-Novo,MTN,2025-10-26
3386,Parakou,MTN,2026-01-16
3387,Cotonou,MTN,2025-08-18
3388,Cotonou,MTN,2025-03-29
3389,Porto-Novo,Moov,2025-10-11
3390,Abomey,Celtiis,2025-04-19
3391,Bohicon,Celtiis,2025-05-05
3392,Cotonou,MTN,2025-12-09
3393,Abomey,Moov,2025-12-18
3394,Abomey,MTN,2025-05-15
3395,Bohicon,MTN,2025-04-12
3396,Parakou,Celtiis,2026-01-23
3397,Cotonou,Celtiis,2026-01-29
3398,Cotonou,Celtiis,2025-10-06
3399,Bohicon,MTN,2025-03-01
3400,Bohicon,Moov,2025-12-02
3401,Cotonou,MTN,2026-01-02
3402,Bohicon,Moov,2025-02-27
3403,Abomey,MTN,2025-06-20
3404,Cotonou,Moov,2025-12-14
3405,Bohicon,MTN,2026-02-01
3406,Bohicon,Celtiis,2025-09-05
3407,Abomey,MTN,2025-07-17
3408,Cotonou,Moov,2025-05-07
3409,Cotonou,Moov,2025-07-11
3410,Bohicon,Moov,2026-02-22
3411,Abomey,Celtiis,2025-08-04
3412,Parakou,Moov,2025-03-16
3413,Abomey,Celtiis,2025-10-25
3414,Cotonou,MTN,2025-07-13
3415,Parakou,Moov,2025-04-07
3416,Parakou,Moov,2025-03-17
3417,Abomey,MTN,2026-01-11
3418,Parakou,Celtiis,2025-06-16
3419,Parakou,Celtiis,2025-12-30
3420,Parakou,Moov,2025-06-08
3421,Bohicon,MTN,2025-07-14
3422,Parakou,Moov,2025-11-22
3423,Parakou,Celtiis,2025-05-07
3424,Parakou,Moov,2025-09-01
